id,title,description,availability,condition,price,sale_price,link,image_link,brand,product_type
"tramontanna-white-champu-de-perros-de-origen-natural","TRAMONTANNA WHITE - Champú de Perros de Origen Natural","TRAMONTANNA WHITE – Champú Animal
 5 en 1 · Especial pelo blanco · Formato XXL 1 litro 
 De Laboncler 
 Con extractos de Granada y Vitamina E · 95% de origen vegetal
 El pelo blanco tiene un problema: se ve todo. El amarilleo, el polvo del paseo, la mancha de la siesta en el jardín. TRAMONTANNA WHITE está pensado exactamente para eso, y hace en un solo paso lo que normalmente te llevaría tres productos.
 🧴 Champú – tensioactivos ligeros derivados del coco y del azúcar, suaves con las pieles sensibles y contundentes con la suciedad.
🐾 Acondicionador – desenreda, facilita el peinado y devuelve flexibilidad al pelo apelmazado.
✨ Abrillantador – el aceite puro de argán nutre e hidrata el pelo seco y sin vitalidad.
🤍 Blanqueador – realza el blanco y le devuelve ese aspecto limpio y luminoso que se va perdiendo baño tras baño.
🍃 Desodorizante – granada, menta y tomillo dejan el pelaje fresco durante mucho más tiempo.
 Su pH adaptado lo hace apto para uso frecuente, así que puedes bañarlo tantas veces como haga falta sin castigarle la piel.
 Válido para perros, gatos, caballos, cobayas, conejos… de pelaje blanco.
 💡 HAZTE CASO 
Empapa bien el pelaje con agua tibia antes de aplicar el champú por cuello, lomo y patas. Masajea hasta sacar una espuma cremosa y abundante, y déjala actuar unos instantes: ahí es donde el producto trabaja el blanco. Aclara, deja que se sacuda a gusto, seca con toalla y termina con secador mientras cepillas. Ese último paso es el que marca la diferencia en un pelo blanco.
 Formato XXL de 1 litro. Uso exclusivo en animales.
 INGREDIENTES: Aqua, Sodium Laureth Sulfate, Cocamide DEA, Sodium Chloride, Sodium Lauroyl Sarcosinate, Cocamidopropyl Betaine, Phenoxyethanol, Xanthan Gum, Punica Granatum Pericarp Extract, Vit E, Glycerin, Parfum, 1,2-Bencilisotiazolin-3-(2H)-ona, CI 42090.
 Usar preferentemente antes de 1 año una vez abierto el envase.
 Ama tu esencia. Laboncler.","in stock","new","19.95 EUR","","https://aura-prestige.sumupstore.com/product/tramontanna-white-champu-de-perros-de-origen-natural","https://cdn.shopify.com/s/files/1/0958/5970/4190/files/TRAMONTANNAWHITE.jpg","Laboncler","Perfumes para Mascotas"
"sirocco-beach-champu-de-perros-de-origen-natural","SIROCCO BEACH - Champú de Perros de Origen Natural","SIROCCO BEACH – Champú Animal Repelente
 5 en 1 · Todo tipo de pelaje · Formato XXL 1 litro 
 De Laboncler 
 Con extractos de CITRONELA y Vitamina E · 95% de origen vegetal
 Bañar a tu mascota puede ser uno de esos momentos que acabáis disfrutando los dos. Y con SIROCCO BEACH lo tienes resuelto en un solo paso: limpia, acondiciona, da brillo, repele insectos y deja un olor buenísimo que dura.
 🧴 Champú – limpieza profunda con tensioactivos ligeros derivados del pomelo y la salvia, suaves incluso en pieles sensibles.
🐾 Acondicionador – desenreda, facilita el peinado y devuelve flexibilidad al pelo apelmazado.
✨ Abrillantador – el aceite puro de naranja nutre e hidrata el pelo seco y sin vitalidad. Brillo de verdad, no de foto.
🌿 Repelente – los extractos de citronela y menta mantienen a los insectos lejos de tu peludo.
🍃 Desodorizante – sin malos olores, ni recién bañado ni tres días después.
 Su pH adaptado lo hace apto para uso frecuente, así que puedes bañarlo tantas veces como lo necesite sin castigarle la piel.
 Y no es solo para perros: sirve para gatos, caballos, cobayas, conejos… todo tipo de pelajes y razas.
 💡 HAZTE CASO 
Aplica el champú por cuello, lomo y patas sobre el pelaje bien empapado en agua tibia. Masajea hasta sacar una espuma cremosa y abundante, y déjala actuar unos instantes antes de aclarar. Después deja que se sacuda a gusto, seca con toalla y termina con secador mientras cepillas: ahí es donde el pelo queda realmente suelto y brillante.
 Formato XXL de 1 litro. Uso exclusivo en animales.
 INGREDIENTES: Aqua, Sodium Laureth Sulfate, Cocamide DEA, Sodium Chloride, Sodium Lauroyl Sarcosinate, Cocamidopropyl Betaine, Phenoxyethanol, Xanthan Gum, Citronella, Pericarp Extract, Vit E, Glycerin, Parfum, 1,2-Bencilisotiazolin-3-(2H)-ona, CI 42090.
 Usar preferentemente antes de 1 año una vez abierto el envase.
 Ama tu esencia. Laboncler.","in stock","new","19.95 EUR","","https://aura-prestige.sumupstore.com/product/sirocco-beach-champu-de-perros-de-origen-natural","https://cdn.shopify.com/s/files/1/0958/5970/4190/files/WhatsAppImage2026-07-16at09.53.37_1.jpg","Laboncler","Perfumes para Mascotas"
"kleoras-acido-hialuronico-colageno-y-vitamina-c","KLEORÀS - Ácido Hialurónico, colágeno y vitamina C","Juventud desde el interior
 Belleza celular, interna y eterna. 
 Juventud que se siente desde adentro... 
 La combinación de ácido hialurónico, colágeno y vitamina C actúa de forma sinérgica en el cuerpo para regenerar los tejidos conectivos, mejorar la elasticidad de la piel, las arrugas y proteger las articulaciones.
 Mientras el colágeno aporta la estructura fundamental, la vitamina C es el motor biológico indispensable para que tu cuerpo pueda sintetizarlo, y el ácido hialurónico garantiza la hidratación y lubricación interna de todo el sistema.
 Efecto en la piel 
 El ácido hialurónico actúa como una esponja biológica que retiene hasta 1000 veces su peso en agua, rellenando las arrugas desde el interior. El colágeno hidrolizado aporta la elasticidad y la firmeza mecánica para evitar la flacidez, y la vitamina C aporta luminosidad al unificar el tono cutáneo.
 Salud articular y ósea 
 En las articulaciones, el ácido hialurónico funciona como un lubricante natural para el líquido sinovial, reduciendo la fricción entre los huesos. Y el colágeno fortalece la estructura de los cartílagos, tendones y ligamentos dañados.
 Acción antioxidante celular 
 La vitamina C neutraliza los radicales libres generados por la radiación solar y la contaminación ambiental. Esto evita que el colágeno y el ácido hialurónico ya existentes en tu organismo se degraden antes de tiempo.
 Producción endógena optimizada 
 El cuerpo humano no puede asimilar ni fabricar colágeno nuevo de manera eficiente sin la presencia de vitamina C, la cual actúa como un cofactor celular obligatorio en su síntesis enzimática.
El colágeno, la vitamina C y el ácido hialurónico son importantes para la salud de la piel. El colágeno es necesario para la elasticidad de la piel, mientras que la vitamina C contribuye a la producción de colágeno. El ácido hialurónico es un componente esencial que fija el agua a la piel, lo que puede prevenir la sequedad.
 Estos tres ingredientes se combinan a menudo en los productos de cuidado tópico, ya que actúan de forma sinérgica y ofrecen resultados óptimos cuando se combinan.
 Principales beneficios en el cuerpo 
 Rejuvenecimiento cutáneo
 Salud articular y ósea
 Fortalecimiento de cabello y uñas
 Formato:   Bote de 150 cápsulas
 Toma diaria:   2 cápsulas durante el desayuno","in stock","new","29.95 EUR","","https://aura-prestige.sumupstore.com/productos","https://cdn.shopify.com/s/files/1/0958/5970/4190/files/kleoras_lbc.jpg","Laboncler","Otros"
"magnethra-triple-magnesio","MAGNETHRA - Triple Magnesio","Triple Magnesio · Tu súper poder extra
 Limpia tu mente del ""no puedo"". 
 Un aliado en la regeneración articular y muscular 
 La suplementación con triple magnesio se ha convertido en una estrategia clave para quienes buscan optimizar la recuperación articular y muscular. Este suplemento combina tres formas de magnesio altamente biodisponibles, como el óxido, el citrato y el cloruro de magnesio, ofreciendo un soporte integral al cuerpo.
 Regeneración pura... 
 El magnesio es un mineral esencial involucrado en más de 300 procesos enzimáticos del cuerpo, especialmente aquellos relacionados con la reparación de tejidos.
 A nivel muscular, ayuda a reducir la inflamación, el dolor, alivia calambres y espasmos, y favorece la relajación profunda, elementos fundamentales en cualquier proceso de recuperación.
 En cuanto a las articulaciones, el magnesio contribuye a mantener la integridad del cartílago y optimiza la síntesis de proteínas necesarias para la regeneración de tejidos conectivos.
 Beneficios de la suplementación con triple magnesio 
 Aceleración de la recuperación muscular tras entrenamientos o lesiones
 Apoyo en la regeneración del cartílago y en la salud de las articulaciones
 Reducción de la inflamación y el dolor muscular
 Mejora de la calidad del sueño, crucial para los procesos de reparación del cuerpo
 Prevención de calambres y contracturas musculares
 Cómo tomarlo correctamente 
 La recomendación general es tomar dos cápsulas diarias de triple magnesio en horario nocturno. Consumirlo por la noche no solo mejora su absorción, sino que también potencia su efecto relajante, favoreciendo un descanso reparador, vital para los procesos de regeneración muscular y articular.
 Precauciones a tener en cuenta 
 Aunque el magnesio es generalmente seguro, su uso debe ser supervisado en personas con enfermedades renales. Además, el exceso de magnesio puede provocar molestias digestivas como diarrea leve. Siempre es recomendable consultar a un profesional de la salud antes de comenzar la suplementación.
 Si quieres cuidar tus articulaciones, favorecer tu descanso y combatir la fatiga articular, el triple magnesio puede marcar una gran diferencia en tu bienestar diario.
 No dejes para mañana el cuidado de tu cuerpo. Comienza hoy mismo a suplementarte de forma inteligente y potencia tu recuperación de manera natural y efectiva.
 Formato: Bote de 100 cápsulas
 Toma diaria: 2 cápsulas antes de dormir","in stock","new","29.95 EUR","","https://aura-prestige.sumupstore.com/productos","https://cdn.shopify.com/s/files/1/0958/5970/4190/files/magnethra_lbc.jpg","Laboncler","Otros"
"ecolatier-exfoliante-corporal-anticelulitico-lifting-y-firmeza-cannabis-ecologico","ECOLATIER Exfoliante Corporal Anticelulítico Lifting y Firmeza Cannabis Ecológico","Exfoliante Corporal Anticelulítico Lifting y Firmeza Cannabis Ecológico 
Estimula el drenaje linfático y actúa sobre las zonas problemáticas
Mejor firmeza y elasticidad de la piel
Aceite de cannabis
Sal marina
Cafeína
Jengibre en polvo
 98 % de ingredientes  de origen natural vegano
El Exfoliante Corporal ECOLATIER® de Cannabis Ecológico con principios activos naturales proporciona un efecto anticelulítico, estimula los procesos de drenaje linfático, actúa activamente sobre las zonas problemáticas del cuerpo. Mejora la firmeza y elasticidad de la piel
Ingrediente orgánico: El Aceite de Cannabis Ecológico obtenido por prensado en frío es extremadamente rico en ácidos grasos, omega y vitaminas. Su fórmula ligera y no grasa se absorbe rápidamente en la piel, no obstruye los poros, satura las células con elementos útiles y favorece la salud de la barrera cutánea. Protege las células de las inclemencias del clima, la deshidratación y los daños causados por la contaminación.
Ingredientes activos: La sal marina exfolia suavemente la piel, la enriquece con minerales y microelementos, activa la renovación de la epidermis
La cafeína y el jengibre en polvo regeneran, restauran, tensan, tonifican, mejoran el relieve cutáneo
 MODO DE EMPLEO:
 Aplicar sobre la piel húmeda, masajear suavemente y aclarar con agua tibia. Sólo para uso externo
Contenido: 300 g","in stock","new","8.75 EUR","6.45 EUR","https://aura-prestige.sumupstore.com/product/ecolatier-exfoliante-corporal-anticelulitico-lifting-y-firmeza-cannabis-ecologico","https://cdn.shopify.com/s/files/1/0958/5970/4190/files/exfoliantecorporal.jpg","Laboncler","Ecolatier · Cuidado Corporal"
"unguento-sanctus-oleum","UNGÜENTO SANCTUS OLEUM","UNGÜENTO SANCTUS OLEUM 
 • Hidrata y nutre
• Estimula la circulación en los músculos
• Relaja los músculos y deja la piel suave
 Uso:
 Aplique el ungüento sobre la piel y masajee. Hasta 5 veces al dia. Usar guantes ya que los aceites son muy aromáticos.
 Evite el contacto con los ojos. Lávese las manos después de aplicar el producto.
 No apto para embarazadas ni menores de 3 años.
 Contenido: 200ml.","in stock","new","21.95 EUR","","https://aura-prestige.sumupstore.com/product/unguento-sanctus-oleum","https://cdn.shopify.com/s/files/1/0958/5970/4190/files/unguento.jpg","Laboncler","Cuidado Personal · Corporal"
"jabon-artesano-de-ruda","Jabón Artesano de Ruda","Jabón Artesano de Ruda 
 La fuerza de una planta con tradición herbolaria centenaria.
 La ruda se ha utilizado durante generaciones en cosmética y herboristería artesanal por sus propiedades tónicas y revitalizantes. Este jabón ofrece una limpieza fresca con un perfil herbáceo característico y se asocia tradicionalmente con la mejora de la circulación superficial y el alivio de la pesadez en las piernas.
 Beneficios 
 Efecto tónico y revitalizante sobre la piel
 Asociado tradicionalmente a la mejora de la circulación superficial
 Aroma herbáceo natural
 Una opción diferente dentro de la gama vegetal
 Indicado para uso corporal diario, especialmente en piernas cansadas o pesadas.
 Modo de empleo: aplicar sobre la piel húmeda, masajear con energía en las zonas deseadas y aclarar.","in stock","new","8.95 EUR","","https://aura-prestige.sumupstore.com/product/jabon-artesano-de-ruda","https://cdn.shopify.com/s/files/1/0958/5970/4190/files/rudajabonartesano.png","Laboncler","Jabones Naturales"
"jabon-artesano-de-argan","Jabón Artesano de Argán","El ""oro líquido"" en pastilla para pieles que piden nutrición.
 El aceite de argán es conocido por su altísima concentración en vitamina E y ácidos grasos esenciales. Este jabón nutre la piel en profundidad, ayuda a mantener su elasticidad y le aporta un cuidado extra frente a la sequedad y los signos del paso del tiempo.
 Beneficios 
 Nutre e hidrata en profundidad
 Mejora la elasticidad de la piel
 Rico en vitamina E y ácidos grasos esenciales
 Aporta confort a pieles secas y maduras
 Indicado para pieles secas, maduras o que necesiten un extra de nutrición. Apto para cara y cuerpo.
 Modo de empleo: aplicar sobre la piel húmeda, hacer espuma y aclarar con agua tibia.","in stock","new","8.95 EUR","","https://aura-prestige.sumupstore.com/product/jabon-artesano-de-argan","https://cdn.shopify.com/s/files/1/0958/5970/4190/files/arganjabonartesano.png","Laboncler","Jabones Naturales"
"jabon-artesano-de-barros","Jabón Artesano de Barros","Jabón Artesano de Barros 
 Limpieza profunda y efecto exfoliante con minerales naturales.
 La mezcla de barros y minerales aporta a este jabón una doble acción: arrastra impurezas y elimina células muertas, favoreciendo la renovación natural de la piel. Después del uso, el cutis queda más suave, uniforme y receptivo a tus tratamientos habituales.
 Beneficios 
 Exfoliación suave y natural
 Ayuda a eliminar impurezas y células muertas
 Favorece la renovación celular
 Deja la piel más suave y luminosa
 Indicado para pieles apagadas o que necesitan una limpieza más profunda de forma puntual. Apto para cara y cuerpo.
 Modo de empleo: aplicar una o dos veces por semana sobre la piel húmeda, masajear suavemente con movimientos circulares y aclarar.","in stock","new","8.95 EUR","","https://aura-prestige.sumupstore.com/product/jabon-artesano-de-barros","https://cdn.shopify.com/s/files/1/0958/5970/4190/files/barrosjabonartesano.png","Laboncler","Jabones Naturales"
"prometeo-bio-catasis-drain-limpiador-biologico-y-enzimatico-de-tuberias","PROMETEO Bio Cátasis Drain -  Limpiador biológico y enzimático de tuberías","Tecnología biológica para mantener tus cañerías limpias por dentro. 1 litro.
 Las tuberías no se atascan de un día para otro. Lo que parece un atasco repentino es, casi siempre, el resultado de meses de grasa, restos de comida, pelos y materia orgánica acumulándose en silencio. PROMETEO Bio Cátasis Drain actúa exactamente sobre eso: una fórmula avanzada de enzimas y microorganismos seleccionados que descomponen los residuos antes de que se conviertan en un problema, manteniendo tus desagües limpios, fluidos y sin malos olores.
 Es la forma más inteligente de cuidar tus cañerías a largo plazo, sin recurrir a productos químicos agresivos que terminan dañando las tuberías y el medio ambiente.
 🧪 Cómo funciona 
 Su fórmula combina enzimas activas y cepas bacterianas rigurosamente seleccionadas que actúan por biocatálisis. Los microorganismos degradan progresivamente grasas, proteínas, celulosa, pelos y otros compuestos orgánicos hasta convertirlos en sustancias solubles que el agua arrastra con facilidad. El resultado es un sistema de drenaje limpio por dentro y un caudal que vuelve a circular como el primer día.
 A diferencia de los desatascadores químicos tradicionales, PROMETEO no compromete la integridad de la tubería ni libera compuestos tóxicos en las aguas residuales.
 ✨ Beneficios principales 
 Degrada grasas, pelos, celulosa, restos de comida y materia orgánica acumulada
 Previene atascos en fregaderos, duchas, lavabos, WCs y fosas sépticas
 Mejora la circulación del agua en tuberías de poco diámetro
 Elimina y previene los malos olores del desagüe
 Ayuda a evitar la aparición de cucarachas, ratas y otros indeseables en la cañería
 Aroma fresco a eucalipto
 Compatible con PVC, cobre y acero inoxidable
 Fórmula 99,7% biodegradable y respetuosa con el medio ambiente
 No corrosivo, no agresivo, seguro para toda la instalación
 📅 Cuándo usar PROMETEO 
 PROMETEO está diseñado para el mantenimiento preventivo : úsalo de forma regular para que tus tuberías estén siempre en óptimas condiciones y nunca tengas que enfrentarte a un atasco. Si ya tienes un atasco importante formado, te recomendamos usar primero nuestro PANDORA Desatascador Gel Extreme para liberar la cañería y, a partir de ahí, mantenerla limpia con PROMETEO.
 💧 Modo de empleo 
 Uso doméstico: verter entre 40 y 60 ml directamente en el desagüe, una vez al día durante 3 días. Repetir cada 15 días según el uso de la instalación.
 Hostelería, restauración e industria: duplicar la dosis. Especialmente recomendado en cocinas profesionales, bares y zonas con alta carga de residuos orgánicos.
 Aplicar preferiblemente por la noche, dejando que el producto actúe sin que circule agua durante varias horas para maximizar su efecto.
 🎯 Indicado para 
 Cocinas, baños, duchas, fregaderos, lavabos, WCs, fosas sépticas y sistemas de drenaje en general, tanto domésticos como industriales. Ideal para hostelería, peluquerías y cualquier instalación con acumulación habitual de materia orgánica.
 📋 Características 
 Limpiador biológico y enzimático para tuberías
 Formato: 1 litro
 Aroma: eucalipto
 99,7% biodegradable
 Compatible con PVC, cobre y acero inoxidable
 No corrosivo, no agresivo
 Seguro para fosas sépticas y depuradoras
 PROMETEO Bio Cátasis Drain. Tecnología biológica al servicio de tus cañerías.","in stock","new","14.95 EUR","","https://aura-prestige.sumupstore.com/product/prometeo-bio-catasis-drain-limpiador-biologico-y-enzimatico-de-tuberias","https://cdn.shopify.com/s/files/1/0958/5970/4190/files/prometeo_limpiador_tuberis.jpg","Laboncler","Hogar"
